Latitud,Longitud,Hora,Azimut [°],Elevacion [°],Distancia [Km]
-16.0524,-97.2811,08:34:29,50.03,-71.70,12651.00
-15.9897,-97.2941,08:34:30,50.14,-71.70,12651.25
-15.9270,-97.3072,08:34:31,50.25,-71.70,12651.49
-15.8644,-97.3202,08:34:32,50.36,-71.70,12651.72
-15.8017,-97.3333,08:34:33,50.47,-71.71,12651.96
-15.7077,-97.3528,08:34:34,50.63,-71.71,12652.30
-15.6450,-97.3659,08:34:35,50.74,-71.71,12652.52
-15.5824,-97.3789,08:34:36,50.85,-71.72,12652.74
-15.5197,-97.3919,08:34:37,50.96,-71.72,12652.96
-15.4570,-97.4049,08:34:38,51.07,-71.72,12653.17
-15.3943,-97.4180,08:34:39,51.24,-71.73,12653.48
-15.3003,-97.4375,08:34:41,51.35,-71.73,12653.69
-15.2376,-97.4505,08:34:42,51.46,-71.73,12653.89
-15.1750,-97.4635,08:34:43,51.57,-71.73,12654.08
-15.1123,-97.4764,08:34:44,51.68,-71.74,12654.27
-15.0496,-97.4894,08:34:45,51.79,-71.74,12654.56
-14.9556,-97.5089,08:34:46,51.96,-71.74,12654.74
-14.8929,-97.5219,08:34:47,52.07,-71.75,12654.92
-14.8302,-97.5348,08:34:48,52.18,-71.75,12655.09
-14.7675,-97.5478,08:34:49,52.29,-71.75,12655.26
-14.7048,-97.5608,08:34:50,52.40,-71.75,12655.43
-14.6421,-97.5737,08:34:52,52.57,-71.75,12655.68
-14.5481,-97.5931,08:34:53,52.68,-71.76,12655.84
-14.4854,-97.6061,08:34:54,52.79,-71.76,12655.99
-14.4227,-97.6190,08:34:55,52.90,-71.76,12656.14
-14.3600,-97.6319,08:34:56,53.01,-71.76,12656.29
-14.2973,-97.6449,08:34:57,53.12,-71.76,12656.50
-14.2033,-97.6642,08:34:58,53.29,-71.77,12656.64
-14.1406,-97.6771,08:34:59,53.40,-71.77,12656.78
-14.0779,-97.6901,08:35:00,53.51,-71.77,12656.91
-14.0152,-97.7030,08:35:01,53.62,-71.77,12657.04
-13.9525,-97.7159,08:35:03,53.79,-71.77,12657.22
-13.8585,-97.7352,08:35:04,53.90,-71.77,12657.34
-13.7958,-97.7481,08:35:05,54.01,-71.77,12657.45
-13.7330,-97.7610,08:35:06,54.12,-71.78,12657.56
-13.6703,-97.7738,08:35:07,54.23,-71.78,12657.67
-13.6076,-97.7867,08:35:08,54.34,-71.78,12657.82
-13.5136,-97.8060,08:35:09,54.51,-71.78,12657.92
-13.4509,-97.8189,08:35:10,54.62,-71.78,12658.01
-13.3882,-97.8317,08:35:11,54.73,-71.78,12658.10
-13.3255,-97.8446,08:35:12,54.84,-71.78,12658.19
-13.2627,-97.8574,08:35:13,54.95,-71.78,12658.31
-13.1687,-97.8767,08:35:15,55.12,-71.78,12658.39
-13.1060,-97.8895,08:35:16,55.23,-71.78,12658.46
-13.0433,-97.9024,08:35:17,55.34,-71.79,12658.53
-12.9805,-97.9152,08:35:18,55.45,-71.79,12658.60
-12.9178,-97.9280,08:35:19,55.56,-71.79,12658.66
-12.8238,-97.9473,08:35:20,55.73,-71.79,12658.74
-12.7610,-97.9601,08:35:21,55.84,-71.79,12658.80
-12.6983,-97.9729,08:35:22,55.95,-71.79,12658.85
-12.6356,-97.9857,08:35:23,56.06,-71.79,12658.89
-12.5729,-97.9985,08:35:24,56.18,-71.79,12658.93
-12.4788,-98.0177,08:35:26,56.34,-71.79,12658.99
-12.4161,-98.0305,08:35:27,56.45,-71.79,12659.02
-12.3534,-98.0433,08:35:28,56.57,-71.79,12659.05
-12.2906,-98.0560,08:35:29,56.68,-71.79,12659.07
-12.2279,-98.0688,08:35:30,56.79,-71.79,12659.10
-12.1338,-98.0880,08:35:31,56.95,-71.79,12659.12
-12.0711,-98.1008,08:35:32,57.07,-71.79,12659.13
-12.0084,-98.1135,08:35:33,57.18,-71.79,12659.14
-11.9456,-98.1263,08:35:34,57.29,-71.79,12659.15
-11.8829,-98.1390,08:35:35,57.40,-71.79,12659.15
-11.8202,-98.1518,08:35:37,57.57,-71.78,12659.14
-11.7261,-98.1709,08:35:38,57.68,-71.78,12659.13
-11.6633,-98.1837,08:35:39,57.79,-71.78,12659.12
-11.6006,-98.1964,08:35:40,57.90,-71.78,12659.10
-11.5379,-98.2091,08:35:41,58.01,-71.78,12659.08
-11.4751,-98.2219,08:35:42,58.18,-71.78,12659.05
-11.3810,-98.2410,08:35:43,58.29,-71.78,12659.02
-11.3183,-98.2537,08:35:44,58.40,-71.78,12658.99
-11.2556,-98.2664,08:35:45,58.51,-71.78,12658.95
-11.1928,-98.2791,08:35:46,58.62,-71.78,12658.91
-11.1301,-98.2918,08:35:47,58.73,-71.78,12658.84
-11.0360,-98.3109,08:35:49,58.90,-71.77,12658.79
-10.9732,-98.3236,08:35:50,59.01,-71.77,12658.74
-10.9105,-98.3363,08:35:51,59.12,-71.77,12658.68
-10.8477,-98.3490,08:35:52,59.23,-71.77,12658.62
-10.7850,-98.3617,08:35:53,59.34,-71.77,12658.56
-10.6909,-98.3807,08:35:54,59.51,-71.77,12658.46
-10.6281,-98.3934,08:35:55,59.62,-71.76,12658.38
-10.5654,-98.4061,08:35:56,59.73,-71.76,12658.31
-10.5026,-98.4188,08:35:57,59.84,-71.76,12658.23
-10.4399,-98.4315,08:35:58,59.95,-71.76,12658.14
-10.3771,-98.4441,08:35:59,60.12,-71.76,12658.01
-10.2830,-98.4631,08:36:01,60.23,-71.76,12657.91
-10.2202,-98.4758,08:36:02,60.34,-71.75,12657.82
-10.1575,-98.4884,08:36:03,60.45,-71.75,12657.72
-10.0947,-98.5011,08:36:04,60.56,-71.75,12657.61
-10.0320,-98.5138,08:36:05,60.73,-71.75,12657.45
-9.9379,-98.5327,08:36:06,60.84,-71.74,12657.33
-9.8751,-98.5454,08:36:07,60.95,-71.74,12657.21
-9.8123,-98.5580,08:36:08,61.06,-71.74,12657.09
-9.7496,-98.5707,08:36:09,61.17,-71.74,12656.97
-9.6868,-98.5833,08:36:10,61.34,-71.73,12656.77
-9.5927,-98.6022,08:36:12,61.45,-71.73,12656.64
-9.5299,-98.6149,08:36:13,61.56,-71.73,12656.50
-9.4672,-98.6275,08:36:14,61.67,-71.73,12656.36
-9.4044,-98.6401,08:36:15,61.78,-71.72,12656.21
-9.3416,-98.6527,08:36:16,61.89,-71.72,12655.99
-9.2475,-98.6717,08:36:17,62.05,-71.72,12655.83
-9.1847,-98.6843,08:36:18,62.17,-71.71,12655.67
-9.1220,-98.6969,08:36:19,62.28,-71.71,12655.51
-9.0592,-98.7095,08:36:20,62.39,-71.71,12655.35
-8.9964,-98.7221,08:36:21,62.50,-71.70,12655.18
-8.9023,-98.7410,08:36:23,62.66,-71.70,12654.92
-8.8395,-98.7536,08:36:24,62.77,-71.70,12654.74
-8.7767,-98.7662,08:36:25,62.88,-71.69,12654.55
-8.7140,-98.7788,08:36:26,62.99,-71.69,12654.37
-8.6512,-98.7913,08:36:27,63.10,-71.69,12654.08
-8.5570,-98.8102,08:36:28,63.27,-71.68,12653.89
-8.4943,-98.8228,08:36:29,63.38,-71.68,12653.69
-8.4315,-98.8354,08:36:30,63.49,-71.67,12653.48
-8.3687,-98.8480,08:36:31,63.60,-71.67,12653.28
-8.3059,-98.8605,08:36:32,63.71,-71.67,12652.96
-8.2118,-98.8794,08:36:34,63.87,-71.66,12652.75
-8.1490,-98.8919,08:36:35,63.98,-71.66,12652.53
-8.0862,-98.9045,08:36:36,64.09,-71.65,12652.30
-8.0235,-98.9171,08:36:37,64.20,-71.65,12652.08
-7.9607,-98.9296,08:36:38,64.31,-71.65,12651.85
-7.8665,-98.9485,08:36:39,64.48,-71.64,12651.49
-7.8037,-98.9610,08:36:40,64.58,-71.64,12651.25
-7.7409,-98.9736,08:36:41,64.69,-71.63,12651.01
-7.6782,-98.9861,08:36:42,64.80,-71.63,12650.76
-7.6154,-98.9987,08:36:43,64.91,-71.62,12650.51
-7.5526,-99.0112,08:36:45,65.08,-71.62,12650.13
-7.4584,-99.0300,08:36:46,65.19,-71.61,12649.87
-7.3956,-99.0425,08:36:47,65.30,-71.61,12649.60
-7.3329,-99.0551,08:36:48,65.41,-71.60,12649.34
-7.2701,-99.0676,08:36:49,65.51,-71.60,12649.07
-7.2073,-99.0801,08:36:50,65.68,-71.59,12648.65
-7.1131,-99.0989,08:36:51,65.79,-71.59,12648.37
-7.0503,-99.1115,08:36:52,65.90,-71.58,12648.09
-6.9875,-99.1240,08:36:53,66.01,-71.58,12647.80
-6.9247,-99.1365,08:36:54,66.11,-71.57,12647.51
-6.8620,-99.1490,08:36:55,66.28,-71.57,12647.07
-6.7678,-99.1678,08:36:57,66.39,-71.56,12646.76
-6.7050,-99.1803,08:36:58,66.49,-71.56,12646.46
-6.6422,-99.1928,08:36:59,66.60,-71.55,12646.15
-6.5794,-99.2053,08:37:00,66.71,-71.55,12645.84
-6.5166,-99.2178,08:37:01,66.87,-71.54,12645.37
-6.4224,-99.2366,08:37:02,66.98,-71.53,12645.05
-6.3596,-99.2491,08:37:03,67.09,-71.53,12644.72
-6.2968,-99.2616,08:37:04,67.20,-71.52,12644.39
-6.2340,-99.2741,08:37:05,67.31,-71.52,12644.06
-6.1712,-99.2866,08:37:06,67.42,-71.51,12643.56
-6.0770,-99.3053,08:37:08,67.58,-71.50,12643.21
-6.0142,-99.3178,08:37:09,67.69,-71.50,12642.87
-5.9514,-99.3303,08:37:10,67.80,-71.49,12642.52
-5.8886,-99.3428,08:37:11,67.90,-71.49,12642.17
-5.8258,-99.3553,08:37:12,68.07,-71.48,12641.63
-5.7316,-99.3740,08:37:13,68.17,-71.47,12641.27
-5.6688,-99.3865,08:37:14,68.28,-71.47,12640.91
-5.6060,-99.3989,08:37:15,68.39,-71.46,12640.54
-5.5432,-99.4114,08:37:16,68.50,-71.45,12640.17
-5.4804,-99.4239,08:37:17,68.60,-71.45,12639.60
-5.3862,-99.4426,08:37:19,68.77,-71.44,12639.22
-5.3234,-99.4551,08:37:20,68.87,-71.43,12638.83
-5.2606,-99.4676,08:37:21,68.98,-71.43,12638.45
-5.1978,-99.4800,08:37:22,69.09,-71.42,12638.05
-5.1350,-99.4925,08:37:23,69.19,-71.41,12637.46
-5.0408,-99.5112,08:37:24,69.36,-71.41,12637.05
-4.9780,-99.5236,08:37:25,69.46,-71.40,12636.65
-4.9152,-99.5361,08:37:26,69.57,-71.39,12636.24
-4.8524,-99.5486,08:37:27,69.68,-71.39,12635.83
-4.7896,-99.5610,08:37:28,69.78,-71.38,12635.41
-4.7268,-99.5735,08:37:30,69.94,-71.37,12634.78
-4.6325,-99.5922,08:37:31,70.05,-71.36,12634.35
-4.5697,-99.6046,08:37:32,70.16,-71.36,12633.92
-4.5069,-99.6171,08:37:33,70.26,-71.35,12633.49
-4.4441,-99.6295,08:37:34,70.37,-71.34,12633.05
-4.3813,-99.6420,08:37:35,70.53,-71.33,12632.39
-4.2871,-99.6606,08:37:36,70.64,-71.32,12631.95
-4.2243,-99.6731,08:37:37,70.74,-71.32,12631.50
-4.1615,-99.6855,08:37:38,70.85,-71.31,12631.04
-4.0986,-99.6980,08:37:39,70.95,-71.30,12630.59
-4.0358,-99.7104,08:37:41,71.11,-71.29,12629.90
-3.9416,-99.7291,08:37:42,71.22,-71.28,12629.43
-3.8788,-99.7415,08:37:43,71.33,-71.28,12628.96
-3.8160,-99.7539,08:37:44,71.43,-71.27,12628.49
-3.7532,-99.7664,08:37:45,71.54,-71.26,12628.01
-3.6903,-99.7788,08:37:46,71.64,-71.25,12627.29
-3.5961,-99.7975,08:37:47,71.80,-71.24,12626.80
-3.5333,-99.8099,08:37:48,71.91,-71.24,12626.31
-3.4705,-99.8223,08:37:49,72.01,-71.23,12625.82
-3.4077,-99.8348,08:37:50,72.12,-71.22,12625.32
-3.3448,-99.8472,08:37:51,72.22,-71.21,12624.82
-3.2506,-99.8658,08:37:53,72.38,-71.20,12624.06
-3.1878,-99.8783,08:37:54,72.49,-71.19,12623.55
-3.1250,-99.8907,08:37:55,72.59,-71.19,12623.04
-3.0622,-99.9031,08:37:56,72.70,-71.18,12622.52
-2.9993,-99.9155,08:37:57,72.80,-71.17,12622.00
-2.9051,-99.9342,08:37:58,72.96,-71.16,12621.21
-2.8423,-99.9466,08:37:59,73.06,-71.15,12620.68
-2.7795,-99.9590,08:38:00,73.17,-71.14,12620.15
-2.7166,-99.9714,08:38:01,73.27,-71.13,12619.61
-2.6538,-99.9838,08:38:02,73.38,-71.12,12619.07
-2.5910,-99.9963,08:38:03,73.53,-71.11,12618.25
-2.4967,-100.0149,08:38:05,73.64,-71.10,12617.70
-2.4339,-100.0273,08:38:06,73.74,-71.09,12617.15
-2.3711,-100.0397,08:38:07,73.84,-71.09,12616.59
-2.3083,-100.0521,08:38:08,73.95,-71.08,12616.03
-2.2454,-100.0645,08:38:09,74.05,-71.06,12615.18
-2.1512,-100.0832,08:38:10,74.21,-71.06,12614.61
-2.0884,-100.0956,08:38:11,74.31,-71.05,12614.03
-2.0255,-100.1080,08:38:12,74.41,-71.04,12613.46
-1.9627,-100.1204,08:38:13,74.52,-71.03,12612.88
-1.8999,-100.1328,08:38:14,74.62,-71.02,12612.00
-1.8056,-100.1514,08:38:16,74.78,-71.01,12611.41
-1.7428,-100.1638,08:38:17,74.88,-71.00,12610.81
-1.6800,-100.1762,08:38:18,74.98,-70.99,12610.21
-1.6172,-100.1887,08:38:19,75.09,-70.98,12609.61
-1.5543,-100.2011,08:38:20,75.19,-70.97,12608.70
-1.4601,-100.2197,08:38:21,75.34,-70.96,12608.09
-1.3973,-100.2321,08:38:22,75.45,-70.95,12607.48
-1.3344,-100.2445,08:38:23,75.55,-70.94,12606.86
-1.2716,-100.2569,08:38:24,75.65,-70.93,12606.24
-1.2088,-100.2693,08:38:25,75.75,-70.92,12605.30
-1.1145,-100.2879,08:38:27,75.91,-70.90,12604.67
-1.0517,-100.3003,08:38:28,76.01,-70.89,12604.04
-0.9888,-100.3127,08:38:29,76.11,-70.89,12603.40
-0.9260,-100.3251,08:38:30,76.21,-70.88,12602.76
-0.8632,-100.3375,08:38:31,76.37,-70.86,12601.79
-0.7689,-100.3561,08:38:32,76.47,-70.85,12601.14
-0.7061,-100.3685,08:38:33,76.57,-70.84,12600.48
-0.6433,-100.3809,08:38:34,76.67,-70.83,12599.83
-0.5804,-100.3933,08:38:35,76.77,-70.82,12599.16
-0.5176,-100.4057,08:38:36,76.87,-70.81,12598.17
-0.4233,-100.4243,08:38:38,77.03,-70.80,12597.49
-0.3605,-100.4368,08:38:39,77.13,-70.79,12596.82
-0.2977,-100.4492,08:38:40,77.23,-70.78,12596.14
-0.2348,-100.4616,08:38:41,77.33,-70.77,12595.46
-0.1720,-100.4740,08:38:42,77.43,-70.76,12594.78
-0.0777,-100.4926,08:38:43,77.58,-70.74,12593.74
-0.0149,-100.5050,08:38:44,77.68,-70.73,12593.05
0.0479,-100.5174,08:38:45,77.78,-70.72,12592.35
0.1108,-100.5298,08:38:46,77.88,-70.71,12591.65
0.1736,-100.5422,08:38:47,77.98,-70.70,12590.94
0.2365,-100.5546,08:38:49,78.13,-70.68,12589.88
0.3307,-100.5732,08:38:50,78.23,-70.67,12589.16
0.3936,-100.5856,08:38:51,78.33,-70.66,12588.45
0.4564,-100.5980,08:38:52,78.43,-70.65,12587.72
0.5192,-100.6104,08:38:53,78.53,-70.64,12587.00
0.6135,-100.6290,08:38:54,78.68,-70.62,12585.91
0.6763,-100.6414,08:38:55,78.78,-70.61,12585.17
0.7392,-100.6538,08:38:56,78.88,-70.60,12584.43
0.8020,-100.6662,08:38:57,78.98,-70.59,12583.69
0.8649,-100.6786,08:38:58,79.08,-70.58,12582.95
0.9277,-100.6910,08:39:00,79.23,-70.56,12581.82
1.0220,-100.7096,08:39:01,79.33,-70.55,12581.07
1.0848,-100.7220,08:39:02,79.43,-70.54,12580.31
1.1476,-100.7344,08:39:03,79.53,-70.53,12579.55
1.2105,-100.7468,08:39:04,79.63,-70.52,12578.78
1.2733,-100.7593,08:39:05,79.72,-70.50,12577.63
1.3676,-100.7779,08:39:06,79.87,-70.49,12576.86
1.4304,-100.7903,08:39:07,79.97,-70.48,12576.08
1.4933,-100.8027,08:39:08,80.07,-70.47,12575.30
1.5561,-100.8151,08:39:09,80.17,-70.46,12574.51
1.6190,-100.8275,08:39:10,80.27,-70.44,12573.33
1.7132,-100.8461,08:39:12,80.41,-70.43,12572.53
1.7761,-100.8585,08:39:13,80.51,-70.42,12571.74
1.8389,-100.8709,08:39:14,80.61,-70.40,12570.94
1.9018,-100.8834,08:39:15,80.71,-70.39,12570.13
1.9646,-100.8958,08:39:16,80.80,-70.37,12568.92
2.0589,-100.9144,08:39:17,80.95,-70.36,12568.10
2.1217,-100.9268,08:39:18,81.05,-70.35,12567.29
2.1846,-100.9392,08:39:19,81.14,-70.34,12566.46
2.2474,-100.9516,08:39:20,81.24,-70.33,12565.64
2.3103,-100.9640,08:39:21,81.34,-70.32,12564.40
2.4045,-100.9827,08:39:23,81.48,-70.30,12563.56
2.4674,-100.9951,08:39:24,81.58,-70.28,12562.72
2.5302,-101.0075,08:39:25,81.68,-70.27,12561.88
2.5931,-101.0199,08:39:26,81.77,-70.26,12561.04
2.6559,-101.0324,08:39:27,81.87,-70.25,12560.19
2.7502,-101.0510,08:39:28,82.01,-70.23,12558.91
2.8130,-101.0634,08:39:29,82.11,-70.22,12558.05
2.8759,-101.0758,08:39:30,82.21,-70.20,12557.19
2.9387,-101.0883,08:39:31,82.30,-70.19,12556.33
3.0016,-101.1007,08:39:32,82.40,-70.18,12555.46
3.0958,-101.1193,08:39:34,82.54,-70.16,12554.15
3.1587,-101.1318,08:39:35,82.64,-70.15,12553.28
3.2215,-101.1442,08:39:36,82.73,-70.14,12552.40
3.2844,-101.1566,08:39:37,82.83,-70.12,12551.51
3.3472,-101.1690,08:39:38,82.92,-70.11,12550.62
3.4101,-101.1815,08:39:39,83.07,-70.09,12549.28
3.5043,-101.2001,08:39:40,83.16,-70.08,12548.39
3.5672,-101.2126,08:39:41,83.26,-70.07,12547.49
3.6300,-101.2250,08:39:42,83.35,-70.05,12546.58
3.6929,-101.2374,08:39:43,83.45,-70.04,12545.68
3.7557,-101.2499,08:39:44,83.54,-70.03,12544.31
3.8500,-101.2685,08:39:46,83.68,-70.01,12543.39
3.9128,-101.2810,08:39:47,83.78,-69.99,12542.47
3.9757,-101.2934,08:39:48,83.87,-69.98,12541.55
4.0385,-101.3059,08:39:49,83.96,-69.97,12540.62
4.1014,-101.3183,08:39:50,84.06,-69.95,12539.22
4.1957,-101.3370,08:39:51,84.20,-69.93,12538.29
4.2585,-101.3494,08:39:52,84.29,-69.92,12537.35
4.3214,-101.3619,08:39:53,84.39,-69.91,12536.40
4.3842,-101.3743,08:39:54,84.48,-69.89,12535.45
4.4471,-101.3868,08:39:56,84.62,-69.87,12534.03
4.5413,-101.4055,08:39:57,84.71,-69.86,12533.07
4.6042,-101.4179,08:39:58,84.81,-69.85,12532.11
4.6670,-101.4304,08:39:59,84.90,-69.83,12531.15
4.7299,-101.4429,08:40:00,84.99,-69.82,12530.18
4.7927,-101.4553,08:40:01,85.13,-69.80,12528.72
4.8870,-101.4740,08:40:02,85.23,-69.79,12527.75
4.9498,-101.4865,08:40:03,85.32,-69.77,12526.77
5.0127,-101.4989,08:40:04,85.41,-69.76,12525.79
5.0755,-101.5114,08:40:05,85.50,-69.74,12524.80
5.1384,-101.5239,08:40:06,85.59,-69.72,12523.31
5.2327,-101.5426,08:40:08,85.73,-69.71,12522.32
5.2955,-101.5551,08:40:09,85.83,-69.70,12521.32
5.3584,-101.5675,08:40:10,85.92,-69.68,12520.31
5.4212,-101.5800,08:40:11,86.01,-69.67,12519.31
5.4840,-101.5925,08:40:12,86.10,-69.65,12517.79
5.5783,-101.6112,08:40:13,86.24,-69.63,12516.78
5.6412,-101.6237,08:40:14,86.33,-69.62,12515.76
5.7040,-101.6362,08:40:15,86.42,-69.60,12514.74
5.7669,-101.6487,08:40:16,86.51,-69.59,12513.71
5.8297,-101.6612,08:40:17,86.60,-69.58,12512.16
5.9240,-101.6799,08:40:19,86.74,-69.55,12511.13
5.9868,-101.6924,08:40:20,86.83,-69.54,12510.09
6.0497,-101.7049,08:40:21,86.92,-69.52,12509.05
6.1125,-101.7174,08:40:22,87.01,-69.51,12508.00
6.1754,-101.7299,08:40:23,87.10,-69.50,12506.95
6.2696,-101.7486,08:40:24,87.24,-69.47,12505.37
6.3325,-101.7612,08:40:25,87.33,-69.46,12504.31
6.3953,-101.7737,08:40:26,87.42,-69.44,12503.25
6.4582,-101.7862,08:40:27,87.51,-69.43,12502.19
6.5210,-101.7987,08:40:28,87.60,-69.42,12501.12
6.6153,-101.8175,08:40:30,87.73,-69.39,12499.51
6.6782,-101.8300,08:40:31,87.82,-69.38,12498.43
6.7410,-101.8425,08:40:32,87.91,-69.36,12497.35
6.8038,-101.8550,08:40:33,88.00,-69.35,12496.26
6.8667,-101.8675,08:40:34,88.09,-69.33,12495.18
6.9295,-101.8801,08:40:35,88.22,-69.31,12493.54
7.0238,-101.8988,08:40:36,88.31,-69.30,12492.44
7.0867,-101.9114,08:40:37,88.40,-69.28,12491.34
7.1495,-101.9239,08:40:38,88.49,-69.27,12490.23
7.2124,-101.9364,08:40:39,88.58,-69.25,12489.13
7.2752,-101.9490,08:40:40,88.67,-69.23,12487.46
7.3695,-101.9678,08:40:42,88.80,-69.21,12486.34
7.4323,-101.9803,08:40:43,88.89,-69.20,12485.22
7.4952,-101.9929,08:40:44,88.98,-69.18,12484.09
7.5580,-102.0054,08:40:45,89.06,-69.17,12482.97
7.6208,-102.0180,08:40:46,89.15,-69.14,12481.27
7.7151,-102.0368,08:40:47,89.28,-69.13,12480.13
7.7780,-102.0494,08:40:48,89.37,-69.11,12478.99
7.8408,-102.0619,08:40:49,89.46,-69.10,12477.85
7.9037,-102.0745,08:40:50,89.54,-69.08,12476.39
7.9665,-102.0871,08:40:51,89.62,-69.06,12475.24
8.0608,-102.1059,08:40:53,89.76,-69.04,12473.51
8.1236,-102.1185,08:40:54,89.84,-69.02,12472.35
8.1865,-102.1311,08:40:55,89.93,-69.01,12471.19
8.2493,-102.1436,08:40:56,90.02,-68.99,12470.02
8.3121,-102.1562,08:40:57,90.10,-68.98,12468.26
8.4064,-102.1751,08:40:58,90.23,-68.95,12467.09
8.4692,-102.1877,08:40:59,90.32,-68.94,12465.91
8.5321,-102.2003,08:41:00,90.41,-68.92,12464.73
8.5949,-102.2129,08:41:01,90.49,-68.90,12463.54
8.6578,-102.2255,08:41:02,90.58,-68.89,12462.35
8.7206,-102.2380,08:41:04,90.71,-68.86,12460.56
8.8149,-102.2569,08:41:05,90.79,-68.85,12459.36
8.8777,-102.2696,08:41:06,90.88,-68.83,12458.16
8.9406,-102.2822,08:41:07,90.96,-68.82,12456.95
9.0034,-102.2948,08:41:08,91.05,-68.80,12455.74
9.0662,-102.3074,08:41:09,91.18,-68.78,12453.92
9.1605,-102.3263,08:41:10,91.26,-68.76,12452.70
9.2234,-102.3389,08:41:11,91.35,-68.74,12451.48
9.2862,-102.3516,08:41:12,91.43,-68.73,12450.26
9.3490,-102.3642,08:41:13,91.52,-68.71,12449.03
9.4433,-102.3831,08:41:15,91.64,-68.69,12447.18
9.5061,-102.3958,08:41:16,91.73,-68.67,12445.94
9.5690,-102.4084,08:41:17,91.81,-68.65,12444.70
9.6318,-102.4210,08:41:18,91.90,-68.64,12443.46
9.6947,-102.4337,08:41:19,91.98,-68.62,12442.21
9.7575,-102.4463,08:41:20,92.11,-68.59,12440.33
9.8517,-102.4653,08:41:21,92.19,-68.58,12439.07
9.9146,-102.4780,08:41:22,92.28,-68.56,12437.81
9.9774,-102.4906,08:41:23,92.36,-68.54,12436.55
10.0403,-102.5033,08:41:24,92.44,-68.53,12435.28
10.1031,-102.5159,08:41:25,92.57,-68.50,12433.37
10.1974,-102.5349,08:41:27,92.65,-68.49,12432.10
10.2602,-102.5476,08:41:28,92.74,-68.47,12430.82
10.3230,-102.5603,08:41:29,92.82,-68.45,12429.54
10.3859,-102.5730,08:41:30,92.90,-68.44,12428.25
10.4487,-102.5857,08:41:31,93.03,-68.41,12426.31
10.5430,-102.6047,08:41:32,93.11,-68.39,12425.02
10.6058,-102.6174,08:41:33,93.19,-68.38,12423.72
10.6686,-102.6301,08:41:34,93.28,-68.36,12422.41
10.7315,-102.6428,08:41:35,93.36,-68.34,12421.11
10.7943,-102.6555,08:41:36,93.44,-68.32,12419.14
10.8885,-102.6745,08:41:38,93.56,-68.30,12417.83
10.9514,-102.6872,08:41:39,93.65,-68.28,12416.51
11.0142,-102.7000,08:41:40,93.73,-68.26,12415.19
11.0770,-102.7127,08:41:41,93.81,-68.25,12413.86
11.1399,-102.7254,08:41:42,93.93,-68.22,12411.87
11.2341,-102.7445,08:41:43,94.01,-68.20,12410.53
11.2970,-102.7572,08:41:44,94.10,-68.19,12409.19
11.3598,-102.7700,08:41:45,94.18,-68.17,12407.85
11.4226,-102.7827,08:41:46,94.26,-68.15,12406.51
11.4854,-102.7954,08:41:47,94.34,-68.13,12404.49
11.5797,-102.8146,08:41:49,94.46,-68.11,12403.13
11.6425,-102.8273,08:41:50,94.54,-68.09,12401.77
11.7054,-102.8401,08:41:51,94.62,-68.07,12400.41
11.7682,-102.8528,08:41:52,94.70,-68.06,12399.05
11.8310,-102.8656,08:41:53,94.78,-68.04,12397.68
11.8938,-102.8784,08:41:54,94.91,-68.01,12395.62
11.9881,-102.8975,08:41:55,94.99,-67.99,12394.25
12.0509,-102.9103,08:41:56,95.07,-67.98,12392.87
12.1137,-102.9231,08:41:57,95.15,-67.96,12391.49
12.1766,-102.9359,08:41:58,95.23,-67.94,12390.10
12.2394,-102.9487,08:41:59,95.35,-67.91,12388.01
12.3336,-102.9679,08:42:01,95.43,-67.90,12386.62
12.3965,-102.9807,08:42:02,95.51,-67.88,12385.22
12.4593,-102.9935,08:42:03,95.59,-67.86,12383.82
12.5221,-103.0063,08:42:04,95.66,-67.84,12382.41
12.5849,-103.0191,08:42:05,95.78,-67.82,12380.29
12.6792,-103.0383,08:42:06,95.86,-67.80,12378.88
12.7420,-103.0511,08:42:07,95.94,-67.78,12377.46
12.8048,-103.0640,08:42:08,96.02,-67.76,12376.04
12.8676,-103.0768,08:42:09,96.10,-67.74,12374.61
12.9305,-103.0896,08:42:10,96.22,-67.72,12372.47
13.0247,-103.1089,08:42:12,96.30,-67.70,12371.04
13.0875,-103.1217,08:42:13,96.37,-67.68,12369.60
13.1503,-103.1346,08:42:14,96.45,-67.66,12368.16
13.2131,-103.1474,08:42:15,96.53,-67.64,12366.71
13.2760,-103.1603,08:42:16,96.61,-67.62,12364.54
13.3702,-103.1796,08:42:17,96.73,-67.60,12363.09
13.4330,-103.1925,08:42:18,96.80,-67.58,12361.63
13.4958,-103.2053,08:42:19,96.88,-67.56,12360.17
13.5586,-103.2182,08:42:20,96.96,-67.54,12358.71
13.6215,-103.2311,08:42:21,97.08,-67.51,12356.51
13.7157,-103.2505,08:42:23,97.15,-67.50,12355.04
13.7785,-103.2633,08:42:24,97.23,-67.48,12353.56
13.8413,-103.2762,08:42:25,97.31,-67.46,12352.08
13.9041,-103.2892,08:42:26,97.39,-67.44,12350.60
13.9670,-103.3021,08:42:27,97.46,-67.41,12348.37
14.0612,-103.3214,08:42:28,97.58,-67.39,12346.88
14.1240,-103.3344,08:42:29,97.66,-67.37,12345.38
14.1868,-103.3473,08:42:30,97.73,-67.36,12343.88
14.2496,-103.3602,08:42:31,97.81,-67.34,12342.38
14.3124,-103.3732,08:42:32,97.89,-67.32,12340.12
